,year,hh_address,farmer_id,foodsec,location_type,location_name
2374,2019,KAF-05-013,0a1a5dc5708ccd15205168cbed75c08d8e44ecdd88e,Severely food insecure ,country,Senegal
2375,2019,KAF-05-013,0a1a5dc5708ccd15205168cbed75c08d8e44ecdd88e,Severely food insecure ,site,Kaffrine
2376,2019,KAF-05-013,0a1a5dc5708ccd15205168cbed75c08d8e44ecdd88e,Severely food insecure ,community,Medina Ndiognick
2377,2019,KAF-01-008,10aaa8d57ae2b3f56ef943659b926879e72b7e6f5fa,Moderately food insecure ,region,West Africa
2378,2019,KAF-01-008,10aaa8d57ae2b3f56ef943659b926879e72b7e6f5fa,Moderately food insecure ,country,Senegal
2379,2019,KAF-01-008,10aaa8d57ae2b3f56ef943659b926879e72b7e6f5fa,Moderately food insecure ,site,Kaffrine
2380,2019,KAF-01-008,10aaa8d57ae2b3f56ef943659b926879e72b7e6f5fa,Moderately food insecure ,community,Fass Sy
2381,2019,KAF-07-001,10ea74a5701d2bfa604b4cdedbbf481667c14450364,Severely food insecure ,region,West Africa
2382,2019,KAF-07-001,10ea74a5701d2bfa604b4cdedbbf481667c14450364,Severely food insecure ,country,Senegal
2383,2019,KAF-07-001,10ea74a5701d2bfa604b4cdedbbf481667c14450364,Severely food insecure ,site,Kaffrine
2384,2019,KAF-07-001,10ea74a5701d2bfa604b4cdedbbf481667c14450364,Severely food insecure ,community,Ndamboul Mboul
2385,2019,KAF-05-001,111ae9657679b639f76acf88d2f9a925e68614fcb70,Severely food insecure ,region,West Africa
2386,2019,KAF-05-001,111ae9657679b639f76acf88d2f9a925e68614fcb70,Severely food insecure ,country,Senegal
2387,2019,KAF-05-001,111ae9657679b639f76acf88d2f9a925e68614fcb70,Severely food insecure ,site,Kaffrine
2388,2019,KAF-05-001,111ae9657679b639f76acf88d2f9a925e68614fcb70,Severely food insecure ,community,Medina Ndiognick
2389,2019,KAF-10-015,149a32a5762897bce71cfbf4ff5e715f5e3f1fc10bd,Severely food insecure ,region,West Africa
2390,2019,KAF-10-015,149a32a5762897bce71cfbf4ff5e715f5e3f1fc10bd,Severely food insecure ,country,Senegal
2391,2019,KAF-10-015,149a32a5762897bce71cfbf4ff5e715f5e3f1fc10bd,Severely food insecure ,site,Kaffrine
2392,2019,KAF-10-015,149a32a5762897bce71cfbf4ff5e715f5e3f1fc10bd,Severely food insecure ,community,Daga-Birame
2393,2019,KAF-04-010,1a4aeac57ddc54c431aa6768a41b6b2509c483fb05c,Mildly food insecure ,region,West Africa
2394,2019,KAF-04-010,1a4aeac57ddc54c431aa6768a41b6b2509c483fb05c,Mildly food insecure ,country,Senegal
2395,2019,KAF-04-010,1a4aeac57ddc54c431aa6768a41b6b2509c483fb05c,Mildly food insecure ,site,Kaffrine
2396,2019,KAF-04-010,1a4aeac57ddc54c431aa6768a41b6b2509c483fb05c,Mildly food insecure ,community,Toune Mosquée
2397,2019,KAF-03-003,1acab2d579838970153e2e5b29f95372f40d94ad195,Moderately food insecure ,region,West Africa
2398,2019,KAF-03-003,1acab2d579838970153e2e5b29f95372f40d94ad195,Moderately food insecure ,country,Senegal
2399,2019,KAF-03-003,1acab2d579838970153e2e5b29f95372f40d94ad195,Moderately food insecure ,site,Kaffrine
2400,2019,KAF-03-003,1acab2d579838970153e2e5b29f95372f40d94ad195,Moderately food insecure ,community,Touba Taba
2401,2019,KAF-10-005,1b5a37757880b74a68e630a57714fcbc77a80128b40,Moderately food insecure ,region,West Africa
2402,2019,KAF-10-005,1b5a37757880b74a68e630a57714fcbc77a80128b40,Moderately food insecure ,country,Senegal
2403,2019,KAF-10-005,1b5a37757880b74a68e630a57714fcbc77a80128b40,Moderately food insecure ,site,Kaffrine
2404,2019,KAF-10-005,1b5a37757880b74a68e630a57714fcbc77a80128b40,Moderately food insecure ,community,Daga-Birame
2405,2019,KAF-10-040,1bca3fc57a34a0889404fba7c89d9275f02e25e252f,Moderately food insecure ,region,West Africa
2406,2019,KAF-10-040,1bca3fc57a34a0889404fba7c89d9275f02e25e252f,Moderately food insecure ,country,Senegal
2407,2019,KAF-10-040,1bca3fc57a34a0889404fba7c89d9275f02e25e252f,Moderately food insecure ,site,Kaffrine
2408,2019,KAF-10-040,1bca3fc57a34a0889404fba7c89d9275f02e25e252f,Moderately food insecure ,community,Daga-Birame
2409,2019,KAF-04-003,1bea738570921d192c45606d67d47a3fb3b2e3322c5,Moderately food insecure ,region,West Africa
2410,2019,KAF-04-003,1bea738570921d192c45606d67d47a3fb3b2e3322c5,Moderately food insecure ,country,Senegal
2411,2019,KAF-04-003,1bea738570921d192c45606d67d47a3fb3b2e3322c5,Moderately food insecure ,site,Kaffrine
2412,2019,KAF-04-003,1bea738570921d192c45606d67d47a3fb3b2e3322c5,Moderately food insecure ,community,Toune Mosquée
2413,2019,KAF-06-013,1cea97d57f327ecedfae8cc324ea0f01ded021a4112,Severely food insecure ,region,West Africa
2414,2019,KAF-06-013,1cea97d57f327ecedfae8cc324ea0f01ded021a4112,Severely food insecure ,country,Senegal
2415,2019,KAF-06-013,1cea97d57f327ecedfae8cc324ea0f01ded021a4112,Severely food insecure ,site,Kaffrine
2416,2019,KAF-06-013,1cea97d57f327ecedfae8cc324ea0f01ded021a4112,Severely food insecure ,community,Ngouye
2417,2019,KAF-02-007,1eaa67e57e65a10f5f55237508cd3f2a4cc2a5a0140,Severely food insecure ,region,West Africa
2418,2019,KAF-02-007,1eaa67e57e65a10f5f55237508cd3f2a4cc2a5a0140,Severely food insecure ,country,Senegal
2419,2019,KAF-02-007,1eaa67e57e65a10f5f55237508cd3f2a4cc2a5a0140,Severely food insecure ,site,Kaffrine
2420,2019,KAF-02-007,1eaa67e57e65a10f5f55237508cd3f2a4cc2a5a0140,Severely food insecure ,community,Mbane
2421,2019,KAF-02-003,1f0a69a57687a4bf59187d1efbbf8bc2c1756dfa3ff,Moderately food insecure ,region,West Africa
2422,2019,KAF-02-003,1f0a69a57687a4bf59187d1efbbf8bc2c1756dfa3ff,Moderately food insecure ,country,Senegal
2423,2019,KAF-02-003,1f0a69a57687a4bf59187d1efbbf8bc2c1756dfa3ff,Moderately food insecure ,site,Kaffrine
2424,2019,KAF-02-003,1f0a69a57687a4bf59187d1efbbf8bc2c1756dfa3ff,Moderately food insecure ,community,Mbane
2425,2019,KAF-05-012,1f5afab57bb7bf9940fffd971f4f0af843fd29a778a,Severely food insecure ,region,West Africa
2426,2019,KAF-05-012,1f5afab57bb7bf9940fffd971f4f0af843fd29a778a,Severely food insecure ,country,Senegal
2427,2019,KAF-05-012,1f5afab57bb7bf9940fffd971f4f0af843fd29a778a,Severely food insecure ,site,Kaffrine
2428,2019,KAF-05-012,1f5afab57bb7bf9940fffd971f4f0af843fd29a778a,Severely food insecure ,community,Medina Ndiognick
2429,2019,KAF-05-008,22bac6f571083f6fae515095a3077e05fe0bdd7d722,Severely food insecure ,region,West Africa
2430,2019,KAF-05-008,22bac6f571083f6fae515095a3077e05fe0bdd7d722,Severely food insecure ,country,Senegal
2431,2019,KAF-05-008,22bac6f571083f6fae515095a3077e05fe0bdd7d722,Severely food insecure ,site,Kaffrine
2432,2019,KAF-05-008,22bac6f571083f6fae515095a3077e05fe0bdd7d722,Severely food insecure ,community,Medina Ndiognick
2433,2019,KAF-03-007,22eae4a573ba3fc9f5bd0ddbc8e6202af00433399b5,Severely food insecure ,region,West Africa
2434,2019,KAF-03-007,22eae4a573ba3fc9f5bd0ddbc8e6202af00433399b5,Severely food insecure ,country,Senegal
2435,2019,KAF-03-007,22eae4a573ba3fc9f5bd0ddbc8e6202af00433399b5,Severely food insecure ,site,Kaffrine
2436,2019,KAF-03-007,22eae4a573ba3fc9f5bd0ddbc8e6202af00433399b5,Severely food insecure ,community,Touba Taba
2437,2019,KAF-06-011,22fa104570365092ce08f87e2d329452d4e705d104c,Severely food insecure ,region,West Africa
2438,2019,KAF-06-011,22fa104570365092ce08f87e2d329452d4e705d104c,Severely food insecure ,country,Senegal
2439,2019,KAF-06-011,22fa104570365092ce08f87e2d329452d4e705d104c,Severely food insecure ,site,Kaffrine
2440,2019,KAF-06-011,22fa104570365092ce08f87e2d329452d4e705d104c,Severely food insecure ,community,Ngouye
2441,2019,KAF-03-013,24ba39157e5dd8fefa158e7c02fe84d7eed0a85880b,Severely food insecure ,region,West Africa
2442,2019,KAF-03-013,24ba39157e5dd8fefa158e7c02fe84d7eed0a85880b,Severely food insecure ,country,Senegal
2443,2019,KAF-03-013,24ba39157e5dd8fefa158e7c02fe84d7eed0a85880b,Severely food insecure ,site,Kaffrine
2444,2019,KAF-03-013,24ba39157e5dd8fefa158e7c02fe84d7eed0a85880b,Severely food insecure ,community,Touba Taba
2445,2019,KAF-10-041,27fa75957420473f9ad14deb5ed9b7701031f701149,Moderately food insecure ,region,West Africa
2446,2019,KAF-10-041,27fa75957420473f9ad14deb5ed9b7701031f701149,Moderately food insecure ,country,Senegal
2447,2019,KAF-10-041,27fa75957420473f9ad14deb5ed9b7701031f701149,Moderately food insecure ,site,Kaffrine
2448,2019,KAF-10-041,27fa75957420473f9ad14deb5ed9b7701031f701149,Moderately food insecure ,community,Daga-Birame
2449,2019,KAF-10-036,2a9a41b574fdba3364bf16cae41fae9de569eb70ea5,Mildly food insecure ,region,West Africa
2450,2019,KAF-10-036,2a9a41b574fdba3364bf16cae41fae9de569eb70ea5,Mildly food insecure ,country,Senegal
2451,2019,KAF-10-036,2a9a41b574fdba3364bf16cae41fae9de569eb70ea5,Mildly food insecure ,site,Kaffrine
2452,2019,KAF-10-036,2a9a41b574fdba3364bf16cae41fae9de569eb70ea5,Mildly food insecure ,community,Daga-Birame
2453,2019,KAF-07-006,2ada63657b12440ae4792b52434382695222e978f85,Severely food insecure ,region,West Africa
2454,2019,KAF-07-006,2ada63657b12440ae4792b52434382695222e978f85,Severely food insecure ,country,Senegal
2455,2019,KAF-07-006,2ada63657b12440ae4792b52434382695222e978f85,Severely food insecure ,site,Kaffrine
2456,2019,KAF-07-006,2ada63657b12440ae4792b52434382695222e978f85,Severely food insecure ,community,Ndamboul Mboul
2457,2019,KAF-10-042,2bbaae0573cab02988ccaba048f6d2e0257f180ed0b,Mildly food insecure ,region,West Africa
2458,2019,KAF-10-042,2bbaae0573cab02988ccaba048f6d2e0257f180ed0b,Mildly food insecure ,country,Senegal
2459,2019,KAF-10-042,2bbaae0573cab02988ccaba048f6d2e0257f180ed0b,Mildly food insecure ,site,Kaffrine
2460,2019,KAF-10-042,2bbaae0573cab02988ccaba048f6d2e0257f180ed0b,Mildly food insecure ,community,Daga-Birame
2461,2019,KAF-10-018,2bca0a257334ae168871f35f0df6df1dc07b39cb0e6,Food secure ,region,West Africa
2462,2019,KAF-10-018,2bca0a257334ae168871f35f0df6df1dc07b39cb0e6,Food secure ,country,Senegal
2463,2019,KAF-10-018,2bca0a257334ae168871f35f0df6df1dc07b39cb0e6,Food secure ,site,Kaffrine
2464,2019,KAF-10-018,2bca0a257334ae168871f35f0df6df1dc07b39cb0e6,Food secure ,community,Daga-Birame
2465,2019,KAF-07-019,2cca2f95719d79cc6fb43ad994064335eaee17de1d8,Food secure ,region,West Africa
2466,2019,KAF-07-019,2cca2f95719d79cc6fb43ad994064335eaee17de1d8,Food secure ,country,Senegal
2467,2019,KAF-07-019,2cca2f95719d79cc6fb43ad994064335eaee17de1d8,Food secure ,site,Kaffrine
2468,2019,KAF-07-019,2cca2f95719d79cc6fb43ad994064335eaee17de1d8,Food secure ,community,Ndamboul Mboul
2469,2019,KAF-03-018,2dcab0b5752a89583faba8852c9feaf1ab615f10cbe,Severely food insecure ,region,West Africa
2470,2019,KAF-03-018,2dcab0b5752a89583faba8852c9feaf1ab615f10cbe,Severely food insecure ,country,Senegal
2471,2019,KAF-03-018,2dcab0b5752a89583faba8852c9feaf1ab615f10cbe,Severely food insecure ,site,Kaffrine
2472,2019,KAF-03-018,2dcab0b5752a89583faba8852c9feaf1ab615f10cbe,Severely food insecure ,community,Touba Taba
2473,2019,KAF-04-012,2e4afc25706bd6e23fcebdcaaf99e3d852f3dcd422f,Severely food insecure ,region,West Africa
2474,2019,KAF-04-012,2e4afc25706bd6e23fcebdcaaf99e3d852f3dcd422f,Severely food insecure ,country,Senegal
2475,2019,KAF-04-012,2e4afc25706bd6e23fcebdcaaf99e3d852f3dcd422f,Severely food insecure ,site,Kaffrine
2476,2019,KAF-04-012,2e4afc25706bd6e23fcebdcaaf99e3d852f3dcd422f,Severely food insecure ,community,Toune Mosquée
2477,2019,KAF-05-007,2f3a32e57705c0e026c0d02f7fd46c6bdc270958a9c,Severely food insecure ,region,West Africa
2478,2019,KAF-05-007,2f3a32e57705c0e026c0d02f7fd46c6bdc270958a9c,Severely food insecure ,country,Senegal
2479,2019,KAF-05-007,2f3a32e57705c0e026c0d02f7fd46c6bdc270958a9c,Severely food insecure ,site,Kaffrine
2480,2019,KAF-05-007,2f3a32e57705c0e026c0d02f7fd46c6bdc270958a9c,Severely food insecure ,community,Medina Ndiognick
2481,2019,KAF-03-002,2fdacf05710e044bf42d9e85260b6896f1d744f459f,Severely food insecure ,region,West Africa
2482,2019,KAF-03-002,2fdacf05710e044bf42d9e85260b6896f1d744f459f,Severely food insecure ,country,Senegal
2483,2019,KAF-03-002,2fdacf05710e044bf42d9e85260b6896f1d744f459f,Severely food insecure ,site,Kaffrine
2484,2019,KAF-03-002,2fdacf05710e044bf42d9e85260b6896f1d744f459f,Severely food insecure ,community,Touba Taba
2485,2019,KAF-02-002,322a2eb578554101a5f208e229837f76a880653861c,Severely food insecure ,region,West Africa
2486,2019,KAF-02-002,322a2eb578554101a5f208e229837f76a880653861c,Severely food insecure ,country,Senegal
2487,2019,KAF-02-002,322a2eb578554101a5f208e229837f76a880653861c,Severely food insecure ,site,Kaffrine
2488,2019,KAF-02-002,322a2eb578554101a5f208e229837f76a880653861c,Severely food insecure ,community,Mbane
2489,2019,KAF-10-006,339aa975752fa20a6b38e7f31a67591af7e423f0d49,Mildly food insecure ,region,West Africa
2490,2019,KAF-10-006,339aa975752fa20a6b38e7f31a67591af7e423f0d49,Mildly food insecure ,country,Senegal
2491,2019,KAF-10-006,339aa975752fa20a6b38e7f31a67591af7e423f0d49,Mildly food insecure ,site,Kaffrine
2492,2019,KAF-10-006,339aa975752fa20a6b38e7f31a67591af7e423f0d49,Mildly food insecure ,community,Daga-Birame
2493,2019,KAF-08-003,33ea904571627c098b38007f5e52e4d2727c9384419,Mildly food insecure ,region,West Africa
2494,2019,KAF-08-003,33ea904571627c098b38007f5e52e4d2727c9384419,Mildly food insecure ,country,Senegal
2495,2019,KAF-08-003,33ea904571627c098b38007f5e52e4d2727c9384419,Mildly food insecure ,site,Kaffrine
2496,2019,KAF-08-003,33ea904571627c098b38007f5e52e4d2727c9384419,Mildly food insecure ,community,Touba Keur Cheikh
2497,2019,KAF-08-010,38ea2c85753ced810cb0ac039d1f5ea5d0d01782dad,Moderately food insecure ,region,West Africa
2498,2019,KAF-08-010,38ea2c85753ced810cb0ac039d1f5ea5d0d01782dad,Moderately food insecure ,country,Senegal
2499,2019,KAF-08-010,38ea2c85753ced810cb0ac039d1f5ea5d0d01782dad,Moderately food insecure ,site,Kaffrine
2500,2019,KAF-08-010,38ea2c85753ced810cb0ac039d1f5ea5d0d01782dad,Moderately food insecure ,community,Touba Keur Cheikh
2501,2019,KAF-09-005,41da1a657651574cd35872397109ab1552f947442f8,Severely food insecure ,region,West Africa
2502,2019,KAF-09-005,41da1a657651574cd35872397109ab1552f947442f8,Severely food insecure ,country,Senegal
2503,2019,KAF-09-005,41da1a657651574cd35872397109ab1552f947442f8,Severely food insecure ,site,Kaffrine
2504,2019,KAF-09-005,41da1a657651574cd35872397109ab1552f947442f8,Severely food insecure ,community,Djida
2505,2019,KAF-03-014,42baaa4571d88d6ec3fcd2c8af7785e6cebd1080538,Food secure ,region,West Africa
2506,2019,KAF-03-014,42baaa4571d88d6ec3fcd2c8af7785e6cebd1080538,Food secure ,country,Senegal
2507,2019,KAF-03-014,42baaa4571d88d6ec3fcd2c8af7785e6cebd1080538,Food secure ,site,Kaffrine
2508,2019,KAF-03-014,42baaa4571d88d6ec3fcd2c8af7785e6cebd1080538,Food secure ,community,Touba Taba
2509,2019,KAF-03-011,434a963571082ceac23f3d2d6540467ef45b032b1c0,Severely food insecure ,region,West Africa
2510,2019,KAF-03-011,434a963571082ceac23f3d2d6540467ef45b032b1c0,Severely food insecure ,country,Senegal
2511,2019,KAF-03-011,434a963571082ceac23f3d2d6540467ef45b032b1c0,Severely food insecure ,site,Kaffrine
2512,2019,KAF-03-011,434a963571082ceac23f3d2d6540467ef45b032b1c0,Severely food insecure ,community,Touba Taba
2513,2019,KAF-02-008,475a259578d404c6d7506e29cbdf67f2af212210ba3,Moderately food insecure ,region,West Africa
2514,2019,KAF-02-008,475a259578d404c6d7506e29cbdf67f2af212210ba3,Moderately food insecure ,country,Senegal
2515,2019,KAF-02-008,475a259578d404c6d7506e29cbdf67f2af212210ba3,Moderately food insecure ,site,Kaffrine
2516,2019,KAF-02-008,475a259578d404c6d7506e29cbdf67f2af212210ba3,Moderately food insecure ,community,Mbane
2517,2019,KAF-10-025,4aba6f357c995677d099d8151a24077e5decdd4f1a5,Severely food insecure ,region,West Africa
2518,2019,KAF-10-025,4aba6f357c995677d099d8151a24077e5decdd4f1a5,Severely food insecure ,country,Senegal
2519,2019,KAF-10-025,4aba6f357c995677d099d8151a24077e5decdd4f1a5,Severely food insecure ,site,Kaffrine
2520,2019,KAF-10-025,4aba6f357c995677d099d8151a24077e5decdd4f1a5,Severely food insecure ,community,Daga-Birame
2521,2019,KAF-07-010,4fea5435730b77f85699253e84278bfdc3adba46bad,Severely food insecure ,region,West Africa
2522,2019,KAF-07-010,4fea5435730b77f85699253e84278bfdc3adba46bad,Severely food insecure ,country,Senegal
2523,2019,KAF-07-010,4fea5435730b77f85699253e84278bfdc3adba46bad,Severely food insecure ,site,Kaffrine
2524,2019,KAF-07-010,4fea5435730b77f85699253e84278bfdc3adba46bad,Severely food insecure ,community,Ndamboul Mboul
2525,2019,KAF-03-008,52ba16457bd7f95bc119250262fc5dbefae3fcf1bc1,Severely food insecure ,region,West Africa
2526,2019,KAF-03-008,52ba16457bd7f95bc119250262fc5dbefae3fcf1bc1,Severely food insecure ,country,Senegal
2527,2019,KAF-03-008,52ba16457bd7f95bc119250262fc5dbefae3fcf1bc1,Severely food insecure ,site,Kaffrine
2528,2019,KAF-03-008,52ba16457bd7f95bc119250262fc5dbefae3fcf1bc1,Severely food insecure ,community,Touba Taba
2529,2019,KAF-07-007,555aca657b2309c2f7ead224c38ce08c76004c75304,Severely food insecure ,region,West Africa
2530,2019,KAF-07-007,555aca657b2309c2f7ead224c38ce08c76004c75304,Severely food insecure ,country,Senegal
2531,2019,KAF-07-007,555aca657b2309c2f7ead224c38ce08c76004c75304,Severely food insecure ,site,Kaffrine
2532,2019,KAF-07-007,555aca657b2309c2f7ead224c38ce08c76004c75304,Severely food insecure ,community,Ndamboul Mboul
2533,2019,KAF-04-009,56ea7735731dddae483afa36b595e79975c5d34d80e,Moderately food insecure ,region,West Africa
2534,2019,KAF-04-009,56ea7735731dddae483afa36b595e79975c5d34d80e,Moderately food insecure ,country,Senegal
2535,2019,KAF-04-009,56ea7735731dddae483afa36b595e79975c5d34d80e,Moderately food insecure ,site,Kaffrine
2536,2019,KAF-04-009,56ea7735731dddae483afa36b595e79975c5d34d80e,Moderately food insecure ,community,Toune Mosquée
2537,2019,KAF-01-007,57ea0d257a514068138727028b0a8f7c9b52b94025e,Severely food insecure ,region,West Africa
2538,2019,KAF-01-007,57ea0d257a514068138727028b0a8f7c9b52b94025e,Severely food insecure ,country,Senegal
2539,2019,KAF-01-007,57ea0d257a514068138727028b0a8f7c9b52b94025e,Severely food insecure ,site,Kaffrine
2540,2019,KAF-01-007,57ea0d257a514068138727028b0a8f7c9b52b94025e,Severely food insecure ,community,Fass Sy
2541,2019,KAF-06-001,594a057579ca253cc4d4c43c9ee420cddf894b86fbc,Severely food insecure ,region,West Africa
2542,2019,KAF-06-001,594a057579ca253cc4d4c43c9ee420cddf894b86fbc,Severely food insecure ,country,Senegal
2543,2019,KAF-06-001,594a057579ca253cc4d4c43c9ee420cddf894b86fbc,Severely food insecure ,site,Kaffrine
2544,2019,KAF-06-001,594a057579ca253cc4d4c43c9ee420cddf894b86fbc,Severely food insecure ,community,Ngouye
2545,2019,KAF-09-010,5b3a21557eed26c7002e3d41d36f7982ff530a5fc5d,Mildly food insecure ,region,West Africa
2546,2019,KAF-09-010,5b3a21557eed26c7002e3d41d36f7982ff530a5fc5d,Mildly food insecure ,country,Senegal
2547,2019,KAF-09-010,5b3a21557eed26c7002e3d41d36f7982ff530a5fc5d,Mildly food insecure ,site,Kaffrine
2548,2019,KAF-09-010,5b3a21557eed26c7002e3d41d36f7982ff530a5fc5d,Mildly food insecure ,community,Djida
2549,2019,KAF-06-010,5c8a32757758d689c9bae3c4e8fe2db7adff6b82f07,Severely food insecure ,region,West Africa
2550,2019,KAF-06-010,5c8a32757758d689c9bae3c4e8fe2db7adff6b82f07,Severely food insecure ,country,Senegal
2551,2019,KAF-06-010,5c8a32757758d689c9bae3c4e8fe2db7adff6b82f07,Severely food insecure ,site,Kaffrine
2552,2019,KAF-06-010,5c8a32757758d689c9bae3c4e8fe2db7adff6b82f07,Severely food insecure ,community,Ngouye
2553,2019,KAF-04-017,5d8a2e85775262b24401a49c4f95f0d3d783c038374,Severely food insecure ,region,West Africa
2554,2019,KAF-04-017,5d8a2e85775262b24401a49c4f95f0d3d783c038374,Severely food insecure ,country,Senegal
2555,2019,KAF-04-017,5d8a2e85775262b24401a49c4f95f0d3d783c038374,Severely food insecure ,site,Kaffrine
2556,2019,KAF-04-017,5d8a2e85775262b24401a49c4f95f0d3d783c038374,Severely food insecure ,community,Toune Mosquée
2557,2019,KAF-03-012,5e8a5f357023f87bb485c6d7e21565ab976b5163671,Moderately food insecure ,region,West Africa
2558,2019,KAF-03-012,5e8a5f357023f87bb485c6d7e21565ab976b5163671,Moderately food insecure ,country,Senegal
2559,2019,KAF-03-012,5e8a5f357023f87bb485c6d7e21565ab976b5163671,Moderately food insecure ,site,Kaffrine
2560,2019,KAF-03-012,5e8a5f357023f87bb485c6d7e21565ab976b5163671,Moderately food insecure ,community,Touba Taba
2561,2019,KAF-09-001,5f8ac03575a984e3245e3445efa1f00a2a609e0c690,Severely food insecure ,region,West Africa
2562,2019,KAF-09-001,5f8ac03575a984e3245e3445efa1f00a2a609e0c690,Severely food insecure ,country,Senegal
2563,2019,KAF-09-001,5f8ac03575a984e3245e3445efa1f00a2a609e0c690,Severely food insecure ,site,Kaffrine
2564,2019,KAF-09-001,5f8ac03575a984e3245e3445efa1f00a2a609e0c690,Severely food insecure ,community,Djida
2565,2019,KAF-08-001,611aa50577a2f6a5c6a3c9fff4092c68cc56448a9c6,Moderately food insecure ,region,West Africa
2566,2019,KAF-08-001,611aa50577a2f6a5c6a3c9fff4092c68cc56448a9c6,Moderately food insecure ,country,Senegal
2567,2019,KAF-08-001,611aa50577a2f6a5c6a3c9fff4092c68cc56448a9c6,Moderately food insecure ,site,Kaffrine
2568,2019,KAF-08-001,611aa50577a2f6a5c6a3c9fff4092c68cc56448a9c6,Moderately food insecure ,community,Touba Keur Cheikh
2569,2019,KAF-07-011,617aa12578c77d8b9c0c61cf745f5e4daa111e5b106,Moderately food insecure ,region,West Africa
2570,2019,KAF-07-011,617aa12578c77d8b9c0c61cf745f5e4daa111e5b106,Moderately food insecure ,country,Senegal
2571,2019,KAF-07-011,617aa12578c77d8b9c0c61cf745f5e4daa111e5b106,Moderately food insecure ,site,Kaffrine
2572,2019,KAF-07-011,617aa12578c77d8b9c0c61cf745f5e4daa111e5b106,Moderately food insecure ,community,Ndamboul Mboul
2573,2019,KAF-10-012,629ad0257aa0dcf1c242bf8708fa0cacaf91421fb6b,Food secure ,region,West Africa
2574,2019,KAF-10-012,629ad0257aa0dcf1c242bf8708fa0cacaf91421fb6b,Food secure ,country,Senegal
2575,2019,KAF-10-012,629ad0257aa0dcf1c242bf8708fa0cacaf91421fb6b,Food secure ,site,Kaffrine
2576,2019,KAF-10-012,629ad0257aa0dcf1c242bf8708fa0cacaf91421fb6b,Food secure ,community,Daga-Birame
2577,2019,KAF-10-050,646a4b857a0d55a4728ad6a8e6652d66997068ae819,Food secure ,region,West Africa
2578,2019,KAF-10-050,646a4b857a0d55a4728ad6a8e6652d66997068ae819,Food secure ,country,Senegal
2579,2019,KAF-10-050,646a4b857a0d55a4728ad6a8e6652d66997068ae819,Food secure ,site,Kaffrine
2580,2019,KAF-10-050,646a4b857a0d55a4728ad6a8e6652d66997068ae819,Food secure ,community,Daga-Birame
2581,2019,KAF-01-010,652a8ae579ee9b3ecf88cb0349dcd66fbd55c488c50,Moderately food insecure ,region,West Africa
2582,2019,KAF-01-010,652a8ae579ee9b3ecf88cb0349dcd66fbd55c488c50,Moderately food insecure ,country,Senegal
2583,2019,KAF-01-010,652a8ae579ee9b3ecf88cb0349dcd66fbd55c488c50,Moderately food insecure ,site,Kaffrine
2584,2019,KAF-01-010,652a8ae579ee9b3ecf88cb0349dcd66fbd55c488c50,Moderately food insecure ,community,Fass Sy
2585,2019,KAF-06-002,65baa0457e915b43d1247d646f3b8e79558af3b58b6,Severely food insecure ,region,West Africa
2586,2019,KAF-06-002,65baa0457e915b43d1247d646f3b8e79558af3b58b6,Severely food insecure ,country,Senegal
2587,2019,KAF-06-002,65baa0457e915b43d1247d646f3b8e79558af3b58b6,Severely food insecure ,site,Kaffrine
2588,2019,KAF-06-002,65baa0457e915b43d1247d646f3b8e79558af3b58b6,Severely food insecure ,community,Ngouye
2589,2019,KAF-09-006,67ea81c57ae51709b89c4c9ae3e7af651fb1951bf6c,Severely food insecure ,region,West Africa
2590,2019,KAF-09-006,67ea81c57ae51709b89c4c9ae3e7af651fb1951bf6c,Severely food insecure ,country,Senegal
2591,2019,KAF-09-006,67ea81c57ae51709b89c4c9ae3e7af651fb1951bf6c,Severely food insecure ,site,Kaffrine
2592,2019,KAF-09-006,67ea81c57ae51709b89c4c9ae3e7af651fb1951bf6c,Severely food insecure ,community,Djida
2593,2019,KAF-08-007,686a75f57949cf7ce68cb90d2dd8bb07f6c9983f805,Moderately food insecure ,region,West Africa
2594,2019,KAF-08-007,686a75f57949cf7ce68cb90d2dd8bb07f6c9983f805,Moderately food insecure ,country,Senegal
2595,2019,KAF-08-007,686a75f57949cf7ce68cb90d2dd8bb07f6c9983f805,Moderately food insecure ,site,Kaffrine
2596,2019,KAF-08-007,686a75f57949cf7ce68cb90d2dd8bb07f6c9983f805,Moderately food insecure ,community,Touba Keur Cheikh
2597,2019,KAF-05-014,692add757799081b084c8095bdfa205b40a1fdef64b,Severely food insecure ,region,West Africa
2598,2019,KAF-05-014,692add757799081b084c8095bdfa205b40a1fdef64b,Severely food insecure ,country,Senegal
2599,2019,KAF-05-014,692add757799081b084c8095bdfa205b40a1fdef64b,Severely food insecure ,site,Kaffrine
2600,2019,KAF-05-014,692add757799081b084c8095bdfa205b40a1fdef64b,Severely food insecure ,community,Medina Ndiognick
2601,2019,KAF-10-001,697a930573ab3ddfa8dd043456b30c925e4e5a8015a,Food secure ,region,West Africa
2602,2019,KAF-10-001,697a930573ab3ddfa8dd043456b30c925e4e5a8015a,Food secure ,country,Senegal
2603,2019,KAF-10-001,697a930573ab3ddfa8dd043456b30c925e4e5a8015a,Food secure ,site,Kaffrine
2604,2019,KAF-10-001,697a930573ab3ddfa8dd043456b30c925e4e5a8015a,Food secure ,community,Daga-Birame
2605,2019,KAF-10-004,699a224570974a0745e7dd193a118c74872444305ec,Moderately food insecure ,region,West Africa
